"السنة الدراسية","القطاع الدولي","فئة الإبتعاث","المرحلة الدراسية ","المجال الواسع","الجنس","العدد"
"2017.0","بريطانيا","موظف مبتعث","دكتوراه","تكنولوجيا الاتصالات، والمعلومات","أنثى","32.0"
"2017.0","بريطانيا","موظف مبتعث","دكتوراه","تكنولوجيا الاتصالات، والمعلومات","ذكر","35.0"
"2017.0","بريطانيا","موظف مبتعث","دكتوراه","غير مصنفة","أنثى","2.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","الأعمال، الإدارة والقانون","أنثى","42.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","الأعمال، الإدارة والقانون","ذكر","94.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","البرامج و المؤهلات غير المتخصصة","ذكر","1.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","التعليم","أنثى","8.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","التعليم","ذكر","2.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","الخدمات","ذكر","2.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","الصحة والرفاه","أنثى","119.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","الصحة والرفاه","ذكر","183.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","العلوم الاجتماعية، والصحافة والإعلام","أنثى","7.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","العلوم الاجتماعية، والصحافة والإعلام","ذكر","11.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","العلوم الطبيعية، والرياضايات والإحصاء","أنثى","28.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","العلوم الطبيعية، والرياضايات والإحصاء","ذكر","31.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","الفنون والعلوم الإنسانية","أنثى","57.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","الفنون والعلوم الإنسانية","ذكر","28.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","الهندسة، والتصنيع والبناء","أنثى","3.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","الهندسة، والتصنيع والبناء","ذكر","42.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","تكنولوجيا الاتصالات، والمعلومات","أنثى","24.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","تكنولوجيا الاتصالات، والمعلومات","ذكر","51.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","غير مصنفة","أنثى","2.0"
"2017.0","بريطانيا","موظف مبتعث","ماجستير","غير مصنفة","ذكر","4.0"
"2017.0","كندا","طالب مبتعث","أخرى","الأعمال، الإدارة والقانون","أنثى","2.0"
"2017.0","كندا","طالب مبتعث","أخرى","الأعمال، الإدارة والقانون","ذكر","1.0"
"2017.0","كندا","طالب مبتعث","أخرى","الخدمات","أنثى","2.0"
"2017.0","كندا","طالب مبتعث","أخرى","الصحة والرفاه","أنثى","2.0"
"2017.0","كندا","طالب مبتعث","أخرى","الصحة والرفاه","ذكر","3.0"
"2017.0","كندا","طالب مبتعث","أخرى","العلوم الطبيعية، والرياضايات والإحصاء","ذكر","1.0"
"2017.0","كندا","طالب مبتعث","أخرى","الفنون والعلوم الإنسانية","أنثى","87.0"
"2017.0","كندا","طالب مبتعث","أخرى","الفنون والعلوم الإنسانية","ذكر","143.0"
"2017.0","كندا","طالب مبتعث","أخرى","الهندسة، والتصنيع والبناء","ذكر","7.0"
"2017.0","كندا","طالب مبتعث","أخرى","تكنولوجيا الاتصالات، والمعلومات","ذكر","1.0"
"2017.0","كندا","طالب مبتعث","الزمالة","الصحة والرفاه","أنثى","8.0"
"2017.0","كندا","طالب مبتعث","الزمالة","الصحة والرفاه","ذكر","11.0"
"2017.0","كندا","طالب مبتعث","بكالوريوس","الأعمال، الإدارة والقانون","أنثى","18.0"
"2017.0","كندا","طالب مبتعث","بكالوريوس","الأعمال، الإدارة والقانون","ذكر","34.0"
"2017.0","كندا","طالب مبتعث","بكالوريوس","الخدمات","أنثى","1.0"
"2017.0","كندا","طالب مبتعث","بكالوريوس","الخدمات","ذكر","1.0"
"2017.0","كندا","طالب مبتعث","بكالوريوس","الصحة والرفاه","أنثى","11.0"
"2017.0","كندا","طالب مبتعث","بكالوريوس","الصحة والرفاه","ذكر","12.0"
"2017.0","كندا","طالب مبتعث","بكالوريوس","العلوم الاجتماعية، والصحافة والإعلام","أنثى","11.0"
"2017.0","كندا","طالب مبتعث","بكالوريوس","العلوم الاجتماعية، والصحافة والإعلام","ذكر","8.0"
"2017.0","كندا","طالب مبتعث","بكالوريوس","العلوم الطبيعية، والرياضايات والإحصاء","أنثى","5.0"
"2017.0","كندا","طالب مبتعث","بكالوريوس","العلوم الطبيعية، والرياضايات والإحصاء","ذكر","4.0"
"2017.0","كندا","طالب مبتعث","بكالوريوس","الفنون والعلوم الإنسانية","أنثى","2.0"
"2017.0","كندا","طالب مبتعث","بكالوريوس","الفنون والعلوم الإنسانية","ذكر","2.0"
"2017.0","كندا","طالب مبتعث","بكالوريوس","الهندسة، والتصنيع والبناء","أنثى","4.0"
"2017.0","كندا","طالب مبتعث","بكالوريوس","الهندسة، والتصنيع والبناء","ذكر","17.0"
"2017.0","كندا","طالب مبتعث","بكالوريوس","تكنولوجيا الاتصالات، والمعلومات","أنثى","5.0"
"2017.0","كندا","طالب مبتعث","بكالوريوس","تكنولوجيا الاتصالات، والمعلومات","ذكر","13.0"
"2017.0","كندا","طالب مبتعث","دكتوراه","الأعمال، الإدارة والقانون","أنثى","1.0"
"2017.0","كندا","طالب مبتعث","دكتوراه","الأعمال، الإدارة والقانون","ذكر","1.0"
"2017.0","كندا","طالب مبتعث","دكتوراه","الصحة والرفاه","أنثى","3.0"
"2017.0","كندا","طالب مبتعث","دكتوراه","الصحة والرفاه","ذكر","3.0"
"2017.0","كندا","طالب مبتعث","دكتوراه","العلوم الطبيعية، والرياضايات والإحصاء","أنثى","2.0"
"2017.0","كندا","طالب مبتعث","دكتوراه","الفنون والعلوم الإنسانية","أنثى","2.0"
"2017.0","كندا","طالب مبتعث","دكتوراه","الهندسة، والتصنيع والبناء","أنثى","1.0"
"2017.0","كندا","طالب مبتعث","دكتوراه","الهندسة، والتصنيع والبناء","ذكر","2.0"
"2017.0","كندا","طالب مبتعث","ماجستير","الأعمال، الإدارة والقانون","أنثى","7.0"
"2017.0","كندا","طالب مبتعث","ماجستير","الأعمال، الإدارة والقانون","ذكر","8.0"
"2017.0","كندا","طالب مبتعث","ماجستير","التعليم","أنثى","4.0"
"2017.0","كندا","طالب مبتعث","ماجستير","التعليم","ذكر","1.0"
"2017.0","كندا","طالب مبتعث","ماجستير","الصحة والرفاه","أنثى","22.0"
"2017.0","كندا","طالب مبتعث","ماجستير","الصحة والرفاه","ذكر","5.0"
"2017.0","كندا","طالب مبتعث","ماجستير","العلوم الاجتماعية، والصحافة والإعلام","أنثى","2.0"
"2017.0","كندا","طالب مبتعث","ماجستير","العلوم الاجتماعية، والصحافة والإعلام","ذكر","1.0"
"2017.0","كندا","طالب مبتعث","ماجستير","العلوم الطبيعية، والرياضايات والإحصاء","أنثى","1.0"
"2017.0","كندا","طالب مبتعث","ماجستير","العلوم الطبيعية، والرياضايات والإحصاء","ذكر","2.0"
"2017.0","كندا","طالب مبتعث","ماجستير","الفنون والعلوم الإنسانية","أنثى","3.0"
"2017.0","كندا","طالب مبتعث","ماجستير","الفنون والعلوم الإنسانية","ذكر","1.0"
"2017.0","كندا","طالب مبتعث","ماجستير","الهندسة، والتصنيع والبناء","أنثى","3.0"
"2017.0","كندا","طالب مبتعث","ماجستير","الهندسة، والتصنيع والبناء","ذكر","13.0"
"2017.0","كندا","طالب مبتعث","ماجستير","تكنولوجيا الاتصالات، والمعلومات","أنثى","5.0"
"2017.0","كندا","طالب مبتعث","ماجستير","تكنولوجيا الاتصالات، والمعلومات","ذكر","1.0"
"2017.0","كندا","موظف مبتعث","أخرى","الصحة والرفاه","أنثى","57.0"
"2017.0","كندا","موظف مبتعث","أخرى","الصحة والرفاه","ذكر","136.0"
"2017.0","كندا","موظف مبتعث","أخرى","الفنون والعلوم الإنسانية","أنثى","4.0"
"2017.0","كندا","موظف مبتعث","أخرى","الفنون والعلوم الإنسانية","ذكر","46.0"
"2017.0","كندا","موظف مبتعث","الزمالة","الصحة والرفاه","أنثى","27.0"
"2017.0","كندا","موظف مبتعث","الزمالة","الصحة والرفاه","ذكر","68.0"
"2017.0","كندا","موظف مبتعث","دبلوم عالي","الصحة والرفاه","ذكر","1.0"
"2017.0","كندا","موظف مبتعث","دكتوراه","الأعمال، الإدارة والقانون","أنثى","2.0"
"2017.0","كندا","موظف مبتعث","دكتوراه","الأعمال، الإدارة والقانون","ذكر","1.0"
"2017.0","كندا","موظف مبتعث","دكتوراه","التعليم","ذكر","1.0"
"2017.0","كندا","موظف مبتعث","دكتوراه","الصحة والرفاه","أنثى","6.0"
"2017.0","كندا","موظف مبتعث","دكتوراه","الصحة والرفاه","ذكر","13.0"
"2017.0","كندا","موظف مبتعث","دكتوراه","العلوم الاجتماعية، والصحافة والإعلام","أنثى","1.0"
"2017.0","كندا","موظف مبتعث","دكتوراه","العلوم الطبيعية، والرياضايات والإحصاء","أنثى","3.0"
"2017.0","كندا","موظف مبتعث","دكتوراه","العلوم الطبيعية، والرياضايات والإحصاء","ذكر","7.0"
"2017.0","كندا","موظف مبتعث","دكتوراه","الفنون والعلوم الإنسانية","أنثى","2.0"
